"capture_id","label","line","recp_line"
0,"130","ribeye bøffer","ribeye bøffer"
0,"130","ribeyesteak","ribeyesteak"
0,"130","roastbeef","roastbeef"
0,"130","roastbeef , 3x1kg","roastbeef xkg"
0,"130","roastbeef af inderlår","roastbeef af inderlår"
0,"130","roastbeef af inderlår øko.","roastbeef af inderlår øko"
0,"130","schnitzler","schnitzler"
0,"130","skare carpaccio med ost","skare carpaccio med ost"
0,"130","slagteren griller pulled beef, 1 stk","slagteren griller pulled beef stk"
0,"130","slagterens bankekød","slagterens bankekød"
0,"130","slagterens benløse fugle","slagterens benløse fugle"
0,"130","slagterens boston steg","slagterens boston steg"
0,"130","slagterens bøffer af oksefilet","slagterens bøffer af oksefilet"
0,"130","slagterens chateau briand","slagterens chateau briand"
0,"130","slagterens dame bøf af oksefilet","slagterens dame bøf af oksefilet"
0,"130","slagterens engelsk bøf af oksemørbrad","slagterens engelsk bøf af oksemørbrad"
0,"130","slagterens herre bøf af oksefilet","slagterens herre bøf af oksefilet"
0,"130","slagterens kraftben","slagterens kraftben"
0,"130","slagterens lille oksefilet","slagterens lille oksefilet"
0,"130","slagterens medaljon","slagterens medaljon"
0,"130","slagterens minutsteaks","slagterens minutsteaks"
0,"130","slagterens nyretapper","slagterens nyretapper"
0,"130","slagterens okse entrecote","slagterens okse entrecote"
0,"130","slagterens okse medaljoner","slagterens okse medaljoner"
0,"130","slagterens okse medaljoner, 2-3 stk","slagterens okse medaljoner stk"
0,"130","slagterens oksebov uden ben","slagterens oksebov uden ben"
0,"130","slagterens okseculotte, 1000-1300 g","slagterens okseculotte g"
0,"130","slagterens oksekød i skiver","slagterens oksekød i skiver"
0,"130","slagterens oksekød i strimler","slagterens oksekød i strimler"
0,"130","slagterens oksekød i tern","slagterens oksekød i tern"
0,"130","slagterens oksemørbrad u/bimørbrad","slagterens oksemørbrad ubimørbrad"
0,"130","slagterens okseroast","slagterens okseroast"
0,"130","slagterens okseroast med smør","slagterens okseroast med smør"
0,"130","slagterens oksetykkam uden ben","slagterens oksetykkam uden ben"
0,"130","slagterens oksetyndsteg","slagterens oksetyndsteg"
0,"130","slagterens osso buco","slagterens osso buco"
0,"130","slagterens peberbøf","slagterens peberbøf"
0,"130","slagterens peberbøffer af tyksteg","slagterens peberbøffer af tyksteg"
0,"130","slagterens roastbeef","slagterens roastbeef"
0,"130","slagterens stor oksefilet","slagterens stor oksefilet"
0,"130","slagterens tournedos af mørbrad","slagterens tournedos af mørbrad"
0,"130","slagterens tykstegsbøffer","slagterens tykstegsbøffer"
0,"130","slagterens wiener schnitzler","slagterens wiener schnitzler"
0,"130","steak af inderlår","steak af inderlår"
0,"130","steakafinderlår","steakafinderlår"
0,"130","steaks af striploin","steaks af striploin"
0,"130","stor oksefilet","stor oksefilet"
0,"130","striploin","striploin"
0,"130","striploin steak","striploin steak"
0,"130","striploin steak øko.","striploin steak øko"
0,"130","striploin x4","striploin x"
0,"130","striploinsteak","striploinsteak"
0,"130","t-bone steak øko.","tbone steak øko"
0,"130","tatar","tatar"
0,"130","tomahawk steak","tomahawk steak"
0,"130","tournedos","tournedos"
0,"130","tournedos af mørbrad","tournedos af mørbrad"
0,"130","tunge, kalv","tunge kalv"
0,"130","tunge, okse","tunge okse"
0,"130","tykkam","tykkam"
0,"130","tykstegs bøf","tykstegs bøf"
0,"130","tykstegsbøf","tykstegsbøf"
0,"130","tykstegsbøffer","tykstegsbøffer"
0,"130","tykstegsmedaljoner m. bacon","tykstegsmedaljoner m bacon"
0,"130","wagyu striploin steak, 180-190 gr","wagyu striploin steak gr"
0,"130","wiener schnitzler","wiener schnitzler"
0,"130","wienerschnitzel","wienerschnitzel"
0,"130","wienerschnitzler","wienerschnitzler"
10235,"130","ØGO OKSESTRIMLER 54,95","øgo oksestrimler"
0,"130","ØKO HA OKS 14-18% 33,95","øko ha oks"
10409,"130","ØKO OKSESP.PØLSE 44,95","øko oksesppølse"
0,"130","änglamark hakkebøffer xl","änglamark hakkebøffer xl"
0,"130","änglamark hakket oksekød","änglamark hakket oksekød"
0,"130","økologisk engelsk bøf","økologisk engelsk bøf"
0,"130","økologisk medaljoner, 3 stk","økologisk medaljoner stk"
0,"130","økologisk oksetykstegsbøffer","økologisk oksetykstegsbøffer"
0,"130","økologisk tykstegsbøffer","økologisk tykstegsbøffer"
0,"130","økologisk ungokse engelsk bøf, 1 stk","økologisk ungokse engelsk bøf stk"
0,"130","økologisk ungokse filet mignon","økologisk ungokse filet mignon"
0,"130","økologisk ungokse minut steak","økologisk ungokse minut steak"
0,"130","økologisk ungokse okse entrecote, 2 stk","økologisk ungokse okse entrecote stk"
0,"130","økologisk ungokse okse medaljon","økologisk ungokse okse medaljon"
0,"130","økologisk ungokse oksefilet","økologisk ungokse oksefilet"
0,"130","økologisk ungokse oksekød i skiver","økologisk ungokse oksekød i skiver"
0,"130","økologisk ungokse oksekød i strimler","økologisk ungokse oksekød i strimler"
0,"130","økologisk ungokse oksekød i tern","økologisk ungokse oksekød i tern"
0,"130","økologisk ungokse rib-eye, 2 stk","økologisk ungokse ribeye stk"
0,"130","økologisk ungokse roastbeef","økologisk ungokse roastbeef"
0,"130","økologisk ungokse tykstegs bøf","økologisk ungokse tykstegs bøf"
0,"130","økologiske oksemedaljoner, 5-8 stk","økologiske oksemedaljoner stk"
15225,"130","",""
26501,"131","                                1/1 FLÆSKESTEG         115,39       ","flæskesteg"
25138,"131","                                1/1 FLÆSKESTEG 4-5KG   199,00       ","flæskesteg kg"
14738,"131","                                BACON OSTEGRILLER       32,95       ","bacon ostegriller"
16549,"131","                                BBQ SPARERIBS           69,12       ","bbq spareribs"
16570,"131","                                BG HK.SVIN/KALV 8-12   100,00       ","bg hksvinkalv"
16579,"131","                                BG HK.SVIN/KALV 800G    34,95       ","bg hksvinkalv g"
26498,"131","                                DANBORG PØLSER          39,95       ","danborg pølser"
19870,"131","                                FINHAK.SKINK             7,00       ","finhakskink"
16600,"131","                                GRILLKAM MED SVÆR       39,50       ","grillkam med svær"
16593,"131","                                GRILLROAST              49,95       ","grillroast"
19688,"131","                                GØL FRANKFURT M/OST     39,95       ","gøl frankfurt most"
17547,"131","                                HAK GR/KA 8-12% 450G    30,00       ","hak grka g"
16565,"131","                                HK SVIN&KALV 10-14%     26,95       ","hk svinkalv"
28583,"131","                                HK.GRISEKØD 8-12%       29,95       ","hkgrisekød"
15721,"131","                                HK.SVINEKØD             40,00       ","hksvinekød"
15718,"131","                                HOT DOG PØL.            26,25       ","hot dog pøl"
26840,"131","                                IRMA PORCHETTA          18,50       ","irma porchetta"
11156,"131","                                LL BRUNCH PL. 350 G     32,95       ","ll brunch pl g"
26494,"131","                                MØRBRAD                120,00       ","mørbrad"
25403,"131","                                MØRBRAD AFPUDSET        79,95       ","mørbrad afpudset"
25121,"131","                                PØLSEMIX                40,00       ","pølsemix"
16578,"131","                                SKINKEKØD               89,95       ","skinkekød"
26494,"131","                                SKINKEMIGNON            50,00       ","skinkemignon"
25243,"131","                                STF FRANKFURTER 450G    29,95       ","stf frankfurter g"
16569,"131","                                SVINEMØRBRAD 3PAK       99,00       ","svinemørbrad pak"
10467,"131","                                ØKO CHIPOLATA PØLSER    59,00       ","øko chipolata pølser"
19560,"131","                                ØKO HK SV 8-12% 400G    25,00       ","øko hk sv g"
19758,"131","                                ØKO HK SV/OK 400G       30,00       ","øko hk svok g"
19886,"131","                                ØKO HK SVIN&OKSE        25,00       ","øko hk svinokse"
19780,"131","                                ØKO MEDISTER 400G       39,95       ","øko medister g"
19753,"131","                                ØKO SF JUL MED 400G     20,00       ","øko sf jul med g"
16583,"131","                                ØLKAM                   50,82       ","ølkam"
11048,"131","                          HAK SV/KA 4-7% 450G                30.00","hak svka g"
9995,"131","                          JULEMEDISTER 500G                  20.00","julemedister g"
17544,"131","                          PARTYPØLSER 500 G.                 17.95","partypølser g"
28412,"131","                          SHGRILL PL.M/OST350G               27.95","shgrill plmostg"
14728,"131","                          SOMMERGRILLER                      27.95","sommergriller"
13474,"131","                          WOKTERN 450G                       30.00","woktern g"
0,"131"," svinekam","svinekam"
25394,"131","1 NAKKEKOTEL.ETTER 149,00 i","nakkekoteletter i"
0,"131","4x10,00 grill-pølser 350g","x grillpølser g"
0,"131","4x10,00 grtll-pøl ser 3500","x grtllpøl ser"
25101,"131","BAYERSKE 19,00","bayerske"
12869,"131","BUDGET COCKTAILPØLSE 10,95","budget cocktailpølse"
22761,"131","COCKTAILPØLS 10,95","cocktailpøls"
10457,"131","DGS DANSK SKINKE FRILAND 10,95 ","dgs dansk skinke friland"
19123,"131","FF RULLEPØLSE 17,95","ff rullepølse"
10670,"131","FIRST PRICE SALAMI S 8,95","first price salami s"
13826,"131","FP RULLEPØLSE 11,50","fp rullepølse"
13962,"131","GRILLMEDIST. 50,00","grillmedist"
17980,"131","HAKKET GRISEKØD 29,98","hakket grisekød"
24215,"131","HAMBURGERRY G","hamburgerry g"
22501,"131","HK. GRIS 16-22% 10,00","hk gris"
10630,"131","HK. GRIS/KALV 49,00","hk griskalv"
10653,"131","HK. SVIN 39,95","hk svin"
15173,"131","IBERICOSKINK 38,95","ibericoskink"
11034,"131","KOTELET SKAFT x1.103 85,92","kotelet skaft x"
15208,"131","LANDSPEGEPØL 9,00","landspegepøl"
25477,"131","LEVERSNITTER 25,00","leversnitter"
9397,"131","LEVEVIS WIENER PØLSE 29,95","levevis wiener pølse"
23748,"131","LUKSUSMEDISTER 26,95","luksusmedister"
21640,"131","MINIPØLSER 28,95","minipølser"
12862,"131","MØRBRAD AF GRIS 30,30","mørbrad af gris"
13962,"131","NAKKEKOTELET 50,00","nakkekotelet"
24215,"131","OVNKLAR_KAM 85,00","ovnklarkam"
13823,"131","PANDEKLAR KARBONADE 25,00","pandeklar karbonade"
14125,"131","PANDEPØLSER 5,00","pandepølser"
15148,"131","PARMASKINKE 38,95","parmaskinke"
21644,"131","PØLSEMESTER 16,95","pølsemester"
10225,"131","RIBBENSSTEG 24,95","ribbenssteg"
10650,"131","SKAFTKOTELETTER 39,95","skaftkoteletter"
9335,"131","SKINKESTRIM./TERN 2X100 11,95","skinkestrimtern x"
25449,"131","STEFF-HOULBERG COCKT 6,00","steffhoulberg cockt"
11034,"131","STEGEBEN x1.142 31,86","stegeben x"
18658,"131","STF HAMBURGGERRYG 14,50","stf hamburggerryg"
28116,"131","VORES SKINKESTRIMLER 16,95","vores skinkestrimler"
0,"131","aalbæk gourmet pølser","aalbæk gourmet pølser"
0,"131","aalbæk gourmet sommerpølser","aalbæk gourmet sommerpølser"
0,"131","aalbæk klassisk chorizo","aalbæk klassisk chorizo"
0,"131","brunch pøl ser","brunch pøl ser"
0,"131","brunch pøl ser p","brunch pøl ser p"
0,"131","brunch pølser","brunch pølser"
0,"131","brunchk følser","brunchk følser"
0,"131","brunchpølser","brunchpølser"
0,"131","brunchpølser øko.","brunchpølser øko"
0,"131","chorizopølser","chorizopølser"
0,"131","cocktail pølser","cocktail pølser"
0,"131","cocktailpølser","cocktailpølser"
0,"131","cocktailpølser 200 g","cocktailpølser g"
0,"131","coop cocktail pølser","coop cocktail pølser"
0,"131","coop frankfurter","coop frankfurter"
0,"131","coop grillpølser","coop grillpølser"
0,"131","coop hakket svinekød","coop hakket svinekød"
0,"131","coop hotdogpølser","coop hotdogpølser"
0,"131","coop pølsehornspølser","coop pølsehornspølser"
0,"131","coop wienerpølser","coop wienerpølser"
0,"131","danish crown hakket svinelever","danish crown hakket svinelever"
0,"131","danish crown hakket svinespæk","danish crown hakket svinespæk"
0,"131","danske nakkekoteletter","danske nakkekoteletter"
0,"131","duroc spareribs","duroc spareribs"
0,"131","entrecote af svinekam","entrecote af svinekam"
0,"131","fadkotelet","fadkotelet"
0,"131","fadkoteletter","fadkoteletter"
0,"131","fadkoteletter 750 g, 5 stk","fadkoteletter g stk"
0,"131","fadkoteletter stor pakke, 10 stk","fadkoteletter stor pakke stk"
0,"131","fadkoteletter u. ben","fadkoteletter u ben"
0,"131","fadkoteletter, 4 stk","fadkoteletter stk"
0,"131","filet royal","filet royal"
0,"131","flaskesteg","flaskesteg"
0,"131","fleskesteg","fleskesteg"
0,"131","flæsk i skiver","flæsk i skiver"
0,"131","flæsk i skiver u. ben øko.","flæsk i skiver u ben øko"
0,"131","frankfurter","frankfurter"
0,"131","frankfurter 2 kg","frankfurter kg"
0,"131","frankfurter pølser","frankfurter pølser"
0,"131","friland entrecote af svinekam","friland entrecote af svinekam"
0,"131","friland fadkotelet","friland fadkotelet"
0,"131","friland filet royal","friland filet royal"
0,"131","friland kogestykke","friland kogestykke"
0,"131","friland mørbradkrone","friland mørbradkrone"
0,"131","friland mørbradtårne","friland mørbradtårne"
0,"131","friland nakkefilet","friland nakkefilet"
0,"131","friland nakkekoteletter","friland nakkekoteletter"
0,"131","friland nakkesteg","friland nakkesteg"
0,"131","friland revelsben","friland revelsben"
0,"131","friland ribben","friland ribben"
0,"131","friland ribbensteg","friland ribbensteg"
0,"131","friland rullesteg","friland rullesteg"
0,"131","friland sauteskiver","friland sauteskiver"
0,"131","friland skaftkotelet","friland skaftkotelet"
0,"131","friland skinkeschnitzel","friland skinkeschnitzel"
0,"131","friland skinkestrimler","friland skinkestrimler"
0,"131","friland skinketern","friland skinketern"
0,"131","friland spareribs","friland spareribs"
0,"131","friland stegestykke","friland stegestykke"
0,"131","friland svinebryst","friland svinebryst"
0,"131","friland svinekam","friland svinekam"
0,"131","friland svinekotelet","friland svinekotelet"
0,"131","friland svinemørbrad","friland svinemørbrad"
0,"131","gourmet brunchpølser","gourmet brunchpølser"
0,"131","grill medister","grill medister"
0,"131","grill pølser 1680g","grill pølser g"
0,"131","grill-knækker","grillknækker"
0,"131","grill/pandepølser","grillpandepølser"
0,"131","grillbakke","grillbakke"
0,"131","grillbjælke på spyd","grillbjælke på spyd"
0,"131","grillmedister","grillmedister"
0,"131","grillpølser","grillpølser"
0,"131","grov chili-griller","grov chiligriller"
0,"131","grovhakket medister","grovhakket medister"
0,"131","gøl frankfurter","gøl frankfurter"
0,"131","gøl grillmedister","gøl grillmedister"
0,"131","gøl grillpølser","gøl grillpølser"
0,"131","gøl hotdog pølser","gøl hotdog pølser"
0,"131","gøl sommer griller","gøl sommer griller"
0,"131","gøl wienerpølser, 8","gøl wienerpølser"
0,"131","hakket svine & kalvekød","hakket svine kalvekød"
0,"131","hakket svine- & oksekød","hakket svine oksekød"
0,"131","hakket svinekød","hakket svinekød"
0,"131","hakket svinekød fra poppelgris","hakket svinekød fra poppelgris"
0,"131","hakket svinelever","hakket svinelever"
0,"131","hakket svinespæk","hakket svinespæk"
0,"131","hamburgerryg, kogt","hamburgerryg kogt"
0,"131","hamburgerryg, røget","hamburgerryg røget"
0,"131","hanegal kyllinge wienerpølser","hanegal kyllinge wienerpølser"
0,"131","hanegal kyllingehaps","hanegal kyllingehaps"
0,"131","hanegal salami snack","hanegal salami snack"
0,"131","hel svinekam uden ben ridset","hel svinekam uden ben ridset"
0,"131","hk. svine og kalvekød 4-7%","hk svine og kalvekød"
0,"131","hk. svinekød 10-12%","hk svinekød"
0,"131","hk. svinekød 8-12 % øko.","hk svinekød øko"
0,"131","holmegaards deli cocktailpølser","holmegaards deli cocktailpølser"
0,"131","hotdog pølser","hotdog pølser"
0,"131","hotdogpølser","hotdogpølser"
0,"131","hvidløgspølser","hvidløgspølser"
0,"131","hvtdløgspølser","hvtdløgspølser"
0,"131","hvtoløgspølser","hvtoløgspølser"
0,"131","hã¤lsans kã¶k soja chorizo, 4 stk","hlsans kk soja chorizo stk"
0,"131","irmas udvalgte maries medister","irmas udvalgte maries medister"
0,"131","irmas wienerpølser","irmas wienerpølser"
0,"131","irmas økologiske brunchpølser","irmas økologiske brunchpølser"
0,"131","irmas økologiske grillpølser","irmas økologiske grillpølser"
0,"131","jaka cocktailpølser","jaka cocktailpølser"
0,"131","jalapenopølser","jalapenopølser"
0,"131","kam m/svær","kam msvær"
0,"131","kams feg","kams feg"
0,"131","kamsfeg","kamsfeg"
0,"131","kamsteg","kamsteg"
0,"131","klassisk chorizo","klassisk chorizo"
0,"131","kogestykke","kogestykke"
